row_id,order_id,date,time,item_id,quantity,cust_name,in_or_out,staff_id
11467,ORD07388,26/09/2024,12:36:04,IT028,1,Blake,out,ST006
11468,ORD07419,26/09/2024,12:45:15,IT016,2,Harper,out,ST002
11469,ORD07413,26/09/2024,12:49:11,IT009,2,Skye,out,ST003
11470,ORD07376,26/09/2024,13:04:52,IT014,1,Avery,in,ST001
11471,ORD07376,26/09/2024,13:04:52,IT017,1,Avery,in,ST001
11472,ORD07380,26/09/2024,13:10:17,IT027,3,Dakota,in,ST003
11473,ORD07384,26/09/2024,13:10:31,IT002,2,Jordan,in,ST001
11474,ORD07384,26/09/2024,13:10:31,IT018,1,Jordan,in,ST001
11475,ORD07384,26/09/2024,13:10:31,IT024,1,Jordan,in,ST001
11476,ORD07415,26/09/2024,13:17:25,IT021,1,Hayden,out,ST001
11477,ORD07389,26/09/2024,13:29:39,IT009,1,Morgan,out,ST003
11478,ORD07412,26/09/2024,13:34:30,IT020,2,Alex,out,ST001
11479,ORD07412,26/09/2024,13:34:30,IT027,1,Alex,out,ST001
11480,ORD07379,26/09/2024,13:57:54,IT015,2,Taylor,out,ST003
11481,ORD07379,26/09/2024,13:57:54,IT024,3,Taylor,out,ST003
11482,ORD07424,26/09/2024,13:59:20,IT008,1,Blake,out,ST001
11483,ORD07424,26/09/2024,13:59:20,IT010,3,Blake,out,ST001
11484,ORD07424,26/09/2024,13:59:20,IT015,2,Blake,out,ST001
11485,ORD07395,26/09/2024,14:58:31,IT005,1,Riley,out,ST003
11486,ORD07386,26/09/2024,15:38:46,IT001,1,Elliot,out,ST003
11487,ORD07386,26/09/2024,15:38:46,IT011,1,Elliot,out,ST003
11488,ORD07461,27/09/2024,07:07:10,IT028,2,Charlie,out,ST002
11489,ORD07453,27/09/2024,07:15:18,IT005,1,Riley,out,ST003
11490,ORD07453,27/09/2024,07:15:18,IT016,1,Riley,out,ST003
11491,ORD07462,27/09/2024,07:16:50,IT026,1,Kai,in,ST003
11492,ORD07462,27/09/2024,07:16:50,IT027,1,Kai,in,ST003
11493,ORD07440,27/09/2024,07:20:15,IT013,2,Jamie,out,ST003
11494,ORD07440,27/09/2024,07:20:15,IT026,1,Jamie,out,ST003
11495,ORD07437,27/09/2024,07:29:18,IT026,1,Harper,in,ST003
11496,ORD07471,27/09/2024,07:30:55,IT009,1,Elliot,out,ST003
11497,ORD07470,27/09/2024,07:35:00,IT008,2,Logan,out,ST003
11498,ORD07438,27/09/2024,07:36:52,IT026,1,Cameron,out,ST002
11499,ORD07438,27/09/2024,07:36:52,IT027,1,Cameron,out,ST002
11500,ORD07448,27/09/2024,07:44:28,IT016,3,Drew,out,ST002
11501,ORD07448,27/09/2024,07:44:28,IT025,1,Drew,out,ST002
11502,ORD07463,27/09/2024,07:44:51,IT004,1,Blake,in,ST002
11503,ORD07463,27/09/2024,07:44:51,IT017,1,Blake,in,ST002
11504,ORD07463,27/09/2024,07:44:51,IT025,1,Blake,in,ST002
11505,ORD07449,27/09/2024,07:46:27,IT002,3,Logan,out,ST003
11506,ORD07456,27/09/2024,07:48:54,IT019,1,Cameron,in,ST003
11507,ORD07455,27/09/2024,07:48:55,IT007,1,Reese,out,ST003
11508,ORD07455,27/09/2024,07:48:55,IT016,1,Reese,out,ST003
11509,ORD07455,27/09/2024,07:48:55,IT026,2,Reese,out,ST003
11510,ORD07431,27/09/2024,07:51:15,IT002,2,Elliot,in,ST002
11511,ORD07431,27/09/2024,07:51:15,IT015,3,Elliot,in,ST002
11512,ORD07430,27/09/2024,07:53:01,IT004,2,Riley,in,ST003
11513,ORD07441,27/09/2024,07:57:12,IT019,2,Jordan,in,ST002
11514,ORD07439,27/09/2024,08:18:31,IT027,4,Drew,out,ST003
11515,ORD07426,27/09/2024,08:21:22,IT004,1,Harper,out,ST003
11516,ORD07426,27/09/2024,08:21:22,IT008,1,Harper,out,ST003
11517,ORD07446,27/09/2024,08:24:26,IT027,1,Jamie,out,ST003
11518,ORD07428,27/09/2024,08:31:12,IT011,2,Dakota,out,ST002
11519,ORD07427,27/09/2024,08:41:38,IT016,1,Elliot,out,ST003
11520,ORD07452,27/09/2024,08:43:17,IT027,1,Cameron,out,ST003
11521,ORD07429,27/09/2024,08:47:43,IT012,1,Casey,out,ST003
11522,ORD07454,27/09/2024,08:57:42,IT004,1,Blake,out,ST002
11523,ORD07454,27/09/2024,08:57:42,IT005,1,Blake,out,ST002
11524,ORD07469,27/09/2024,08:58:12,IT007,2,Casey,in,ST002
11525,ORD07451,27/09/2024,09:01:27,IT011,2,Avery,out,ST003
11526,ORD07447,27/09/2024,09:36:29,IT007,1,Quinn,in,ST003
11527,ORD07442,27/09/2024,10:32:56,IT006,2,Charlie,in,ST003
11528,ORD07432,27/09/2024,11:55:21,IT008,1,Riley,out,ST002
11529,ORD07432,27/09/2024,11:55:21,IT016,1,Riley,out,ST002
11530,ORD07468,27/09/2024,11:56:09,IT009,1,Rowan,in,ST003
11531,ORD07444,27/09/2024,12:05:13,IT007,4,Blake,out,ST004
11532,ORD07464,27/09/2024,12:32:10,IT008,2,Drew,out,ST001
11533,ORD07464,27/09/2024,12:32:10,IT010,1,Drew,out,ST001
11534,ORD07464,27/09/2024,12:32:10,IT024,2,Drew,out,ST001
11535,ORD07436,27/09/2024,12:35:17,IT010,1,Morgan,out,ST003
11536,ORD07457,27/09/2024,12:39:53,IT005,2,Avery,out,ST002
11537,ORD07457,27/09/2024,12:39:53,IT022,1,Avery,out,ST002
11538,ORD07457,27/09/2024,12:39:53,IT024,2,Avery,out,ST002
11539,ORD07450,27/09/2024,12:41:52,IT026,1,Rowan,out,ST003
11540,ORD07443,27/09/2024,12:44:20,IT010,1,Riley,in,ST001
11541,ORD07425,27/09/2024,12:47:16,IT003,1,Sage,in,ST002
11542,ORD07425,27/09/2024,12:47:16,IT006,1,Sage,in,ST002
11543,ORD07425,27/09/2024,12:47:16,IT027,1,Sage,in,ST002
11544,ORD07466,27/09/2024,12:52:50,IT002,1,Alex,out,ST003
11545,ORD07466,27/09/2024,12:52:50,IT017,3,Alex,out,ST003
11546,ORD07458,27/09/2024,13:04:00,IT003,2,Jamie,out,ST004
11547,ORD07458,27/09/2024,13:04:00,IT023,1,Jamie,out,ST004
11548,ORD07433,27/09/2024,13:04:11,IT015,2,Jordan,out,ST001
11549,ORD07460,27/09/2024,13:09:49,IT020,1,Sage,out,ST004
11550,ORD07445,27/09/2024,13:12:18,IT008,1,Dakota,out,ST004
11551,ORD07459,27/09/2024,13:13:02,IT022,1,Parker,out,ST001
11552,ORD07459,27/09/2024,13:13:02,IT028,1,Parker,out,ST001
11553,ORD07467,27/09/2024,13:19:01,IT003,2,Dakota,out,ST001
11554,ORD07435,27/09/2024,13:29:27,IT003,1,Jordan,in,ST004
11555,ORD07435,27/09/2024,13:29:27,IT024,1,Jordan,in,ST004
11556,ORD07465,27/09/2024,13:45:59,IT006,1,Casey,out,ST004
11557,ORD07434,27/09/2024,16:54:38,IT009,1,Casey,out,ST004
11558,ORD07493,28/09/2024,07:20:33,IT004,1,Skye,out,ST002
11559,ORD07476,28/09/2024,07:25:54,IT025,1,Reese,in,ST002
11560,ORD07476,28/09/2024,07:25:54,IT026,2,Reese,in,ST002
11561,ORD07495,28/09/2024,07:38:03,IT010,1,Rowan,out,ST002
11562,ORD07481,28/09/2024,08:01:08,IT023,1,Drew,out,ST002
11563,ORD07490,28/09/2024,08:01:51,IT024,2,Rowan,out,ST004
11564,ORD07490,28/09/2024,08:01:51,IT025,1,Rowan,out,ST004
11565,ORD07498,28/09/2024,08:10:43,IT002,2,Charlie,out,ST002
11566,ORD07480,28/09/2024,08:18:38,IT003,2,Jamie,out,ST004
11567,ORD07475,28/09/2024,08:20:08,IT004,1,Sage,in,ST002
11568,ORD07475,28/09/2024,08:20:08,IT005,2,Sage,in,ST002
11569,ORD07485,28/09/2024,08:23:29,IT016,2,Morgan,out,ST004
11570,ORD07487,28/09/2024,08:44:16,IT023,1,Avery,out,ST002
11571,ORD07487,28/09/2024,08:44:16,IT024,1,Avery,out,ST002
11572,ORD07477,28/09/2024,08:52:15,IT010,2,Cameron,in,ST002
11573,ORD07477,28/09/2024,08:52:15,IT013,1,Cameron,in,ST002
11574,ORD07491,28/09/2024,10:48:49,IT020,1,Logan,out,ST004
11575,ORD07491,28/09/2024,10:48:49,IT021,1,Logan,out,ST004
11576,ORD07479,28/09/2024,11:05:02,IT007,1,Logan,out,ST002
11577,ORD07484,28/09/2024,12:02:38,IT016,2,Rowan,in,ST002
11578,ORD07473,28/09/2024,12:04:30,IT011,1,Hayden,in,ST001
11579,ORD07474,28/09/2024,12:06:16,IT007,1,Logan,out,ST004
11580,ORD07499,28/09/2024,12:06:22,IT008,1,Riley,in,ST004
11581,ORD07499,28/09/2024,12:06:22,IT024,1,Riley,in,ST004
11582,ORD07489,28/09/2024,12:09:56,IT028,2,Elliot,in,ST002
11583,ORD07483,28/09/2024,12:17:22,IT008,1,Morgan,in,ST005
11584,ORD07486,28/09/2024,12:18:27,IT004,1,Alex,out,ST001
11585,ORD07492,28/09/2024,12:27:45,IT014,1,Rowan,out,ST004
11586,ORD07500,28/09/2024,12:29:29,IT023,1,Dakota,out,ST002
11587,ORD07472,28/09/2024,12:30:53,IT004,2,Logan,in,ST005
11588,ORD07472,28/09/2024,12:30:53,IT008,1,Logan,in,ST005
11589,ORD07482,28/09/2024,12:36:19,IT001,2,Avery,out,ST002
11590,ORD07482,28/09/2024,12:36:19,IT010,1,Avery,out,ST002
11591,ORD07496,28/09/2024,12:43:31,IT012,1,Parker,out,ST002
11592,ORD07488,28/09/2024,12:44:16,IT010,2,Reese,out,ST004
11593,ORD07497,28/09/2024,12:48:19,IT020,2,Rowan,out,ST004
11594,ORD07497,28/09/2024,12:48:19,IT028,1,Rowan,out,ST004
11595,ORD07478,28/09/2024,12:51:27,IT007,1,Kai,out,ST004
11596,ORD07494,28/09/2024,12:53:28,IT016,4,Reese,out,ST004
11597,ORD07494,28/09/2024,12:53:28,IT024,2,Reese,out,ST004
11598,ORD07494,28/09/2024,12:53:28,IT025,1,Reese,out,ST004
11599,ORD07542,30/09/2024,07:03:45,IT018,2,Kai,out,ST001
11600,ORD07542,30/09/2024,07:03:45,IT028,2,Kai,out,ST001
11601,ORD07524,30/09/2024,07:08:11,IT017,1,Kai,out,ST006
11602,ORD07523,30/09/2024,07:08:43,IT009,1,Hayden,out,ST006
11603,ORD07544,30/09/2024,07:12:37,IT013,1,Hayden,in,ST006
11604,ORD07544,30/09/2024,07:12:37,IT026,1,Hayden,in,ST006
11605,ORD07510,30/09/2024,07:14:40,IT024,1,Riley,out,ST001
11606,ORD07535,30/09/2024,07:17:34,IT028,2,Parker,out,ST001
11607,ORD07534,30/09/2024,07:26:59,IT021,2,Drew,in,ST006
11608,ORD07534,30/09/2024,07:26:59,IT028,3,Drew,in,ST006
11609,ORD07546,30/09/2024,07:28:32,IT014,1,Cameron,in,ST006
11610,ORD07540,30/09/2024,07:34:23,IT024,1,Jamie,out,ST006
11611,ORD07516,30/09/2024,07:36:55,IT002,3,Sage,out,ST001
11612,ORD07543,30/09/2024,07:49:46,IT010,3,Elliot,out,ST001
11613,ORD07545,30/09/2024,08:04:20,IT019,1,Quinn,in,ST001
11614,ORD07545,30/09/2024,08:04:20,IT025,1,Quinn,in,ST001
11615,ORD07530,30/09/2024,08:05:14,IT003,1,Taylor,out,ST006
11616,ORD07537,30/09/2024,08:10:34,IT007,2,Harper,out,ST006
11617,ORD07539,30/09/2024,08:21:06,IT001,1,Elliot,out,ST001
11618,ORD07539,30/09/2024,08:21:06,IT009,1,Elliot,out,ST001
11619,ORD07513,30/09/2024,08:21:13,IT028,3,Charlie,out,ST006
11620,ORD07507,30/09/2024,08:26:42,IT009,4,Elliot,in,ST001
11621,ORD07507,30/09/2024,08:26:42,IT010,1,Elliot,in,ST001
11622,ORD07536,30/09/2024,08:33:51,IT011,3,Reese,out,ST001
11623,ORD07506,30/09/2024,08:34:16,IT028,2,Jamie,out,ST001
11624,ORD07541,30/09/2024,08:36:35,IT008,1,Casey,out,ST006
11625,ORD07541,30/09/2024,08:36:35,IT019,1,Casey,out,ST006
11626,ORD07520,30/09/2024,08:45:37,IT014,1,Riley,out,ST001
11627,ORD07520,30/09/2024,08:45:37,IT018,4,Riley,out,ST001
11628,ORD07512,30/09/2024,08:53:35,IT008,2,Sage,out,ST001
11629,ORD07512,30/09/2024,08:53:35,IT027,1,Sage,out,ST001
11630,ORD07547,30/09/2024,09:28:28,IT012,1,Sage,in,ST001
11631,ORD07504,30/09/2024,09:31:00,IT018,1,Skye,out,ST006
11632,ORD07504,30/09/2024,09:31:00,IT026,1,Skye,out,ST006
11633,ORD07504,30/09/2024,09:31:00,IT027,1,Skye,out,ST006
11634,ORD07514,30/09/2024,10:41:03,IT003,1,Reese,out,ST001
11635,ORD07514,30/09/2024,10:41:03,IT026,2,Reese,out,ST001
11636,ORD07522,30/09/2024,10:44:17,IT007,1,Blake,out,ST006
11637,ORD07522,30/09/2024,10:44:17,IT026,1,Blake,out,ST006
11638,ORD07521,30/09/2024,11:34:39,IT009,1,Parker,out,ST001
11639,ORD07515,30/09/2024,11:48:58,IT004,1,Riley,out,ST006
11640,ORD07515,30/09/2024,11:48:58,IT024,1,Riley,out,ST006
11641,ORD07517,30/09/2024,11:49:47,IT017,1,Blake,out,ST001
11642,ORD07531,30/09/2024,11:51:52,IT023,1,Drew,out,ST006
11643,ORD07531,30/09/2024,11:51:52,IT028,1,Drew,out,ST006
11644,ORD07550,30/09/2024,12:01:41,IT023,1,Rowan,out,ST002
11645,ORD07509,30/09/2024,12:06:46,IT021,2,Kai,out,ST001
11646,ORD07528,30/09/2024,12:07:12,IT023,1,Alex,in,ST006
11647,ORD07538,30/09/2024,12:23:18,IT017,1,Avery,out,ST003
11648,ORD07518,30/09/2024,12:25:22,IT008,2,Jamie,out,ST006
11649,ORD07525,30/09/2024,12:40:40,IT002,1,Logan,in,ST001
11650,ORD07525,30/09/2024,12:40:40,IT009,1,Logan,in,ST001
11651,ORD07519,30/09/2024,12:41:29,IT002,1,Dakota,in,ST003
11652,ORD07519,30/09/2024,12:41:29,IT021,2,Dakota,in,ST003
11653,ORD07526,30/09/2024,12:45:29,IT005,2,Sage,out,ST003
11654,ORD07526,30/09/2024,12:45:29,IT011,2,Sage,out,ST003
11655,ORD07511,30/09/2024,12:48:21,IT007,1,Elliot,in,ST003
11656,ORD07511,30/09/2024,12:48:21,IT022,2,Elliot,in,ST003
11657,ORD07527,30/09/2024,12:51:47,IT010,2,Taylor,out,ST006
11658,ORD07527,30/09/2024,12:51:47,IT013,3,Taylor,out,ST006
11659,ORD07527,30/09/2024,12:51:47,IT016,1,Taylor,out,ST006
11660,ORD07508,30/09/2024,13:06:37,IT010,3,Avery,in,ST003
11661,ORD07508,30/09/2024,13:06:37,IT019,1,Avery,in,ST003
11662,ORD07508,30/09/2024,13:06:37,IT023,1,Avery,in,ST003
11663,ORD07532,30/09/2024,13:21:52,IT008,1,Jamie,in,ST002
11664,ORD07505,30/09/2024,13:27:05,IT019,1,Avery,out,ST003
11665,ORD07549,30/09/2024,13:27:53,IT011,1,Jordan,out,ST002
11666,ORD07548,30/09/2024,13:45:45,IT017,2,Reese,out,ST003
11667,ORD07548,30/09/2024,13:45:45,IT024,2,Reese,out,ST003
11668,ORD07533,30/09/2024,13:55:16,IT027,1,Avery,in,ST002
11669,ORD07503,30/09/2024,13:59:07,IT016,1,Reese,out,ST003
11670,ORD07529,30/09/2024,15:13:18,IT003,2,Jordan,out,ST003
11671,ORD07529,30/09/2024,15:13:18,IT008,1,Jordan,out,ST003
11672,ORD07502,30/09/2024,15:23:53,IT005,3,Kai,out,ST002
11673,ORD07502,30/09/2024,15:23:53,IT008,2,Kai,out,ST002
11674,ORD07501,30/09/2024,15:47:51,IT005,2,Blake,in,ST003
11675,ORD07501,30/09/2024,15:47:51,IT015,2,Blake,in,ST003
11676,ORD07575,01/10/2024,07:16:43,IT001,1,Quinn,out,ST003
11677,ORD07575,01/10/2024,07:16:43,IT011,3,Quinn,out,ST003
11678,ORD07596,01/10/2024,07:23:02,IT014,3,Parker,in,ST001
11679,ORD07596,01/10/2024,07:23:02,IT023,1,Parker,in,ST001
11680,ORD07588,01/10/2024,07:30:26,IT011,1,Charlie,in,ST001
11681,ORD07566,01/10/2024,07:32:19,IT001,1,Taylor,out,ST003
11682,ORD07579,01/10/2024,07:35:17,IT027,1,Taylor,out,ST003
11683,ORD07572,01/10/2024,07:50:00,IT007,1,Alex,out,ST003
11684,ORD07572,01/10/2024,07:50:00,IT019,1,Alex,out,ST003
11685,ORD07576,01/10/2024,08:14:55,IT001,1,Skye,out,ST001
11686,ORD07580,01/10/2024,08:27:54,IT007,1,Jordan,out,ST001
11687,ORD07568,01/10/2024,08:29:02,IT017,2,Dakota,out,ST003
11688,ORD07568,01/10/2024,08:29:02,IT024,2,Dakota,out,ST003
11689,ORD07568,01/10/2024,08:29:02,IT025,1,Dakota,out,ST003
11690,ORD07585,01/10/2024,08:31:53,IT005,1,Jordan,in,ST003
11691,ORD07595,01/10/2024,08:39:42,IT001,1,Taylor,in,ST003
11692,ORD07553,01/10/2024,08:41:30,IT005,1,Drew,in,ST001
11693,ORD07553,01/10/2024,08:41:30,IT014,1,Drew,in,ST001
11694,ORD07573,01/10/2024,08:46:42,IT016,1,Morgan,out,ST001
11695,ORD07554,01/10/2024,08:49:08,IT013,2,Dakota,out,ST003
11696,ORD07554,01/10/2024,08:49:08,IT019,1,Dakota,out,ST003
11697,ORD07592,01/10/2024,09:15:30,IT012,2,Elliot,out,ST003
11698,ORD07571,01/10/2024,10:08:17,IT019,3,Quinn,in,ST003
11699,ORD07594,01/10/2024,10:16:34,IT004,1,Reese,in,ST003
11700,ORD07594,01/10/2024,10:16:34,IT028,1,Reese,in,ST003
11701,ORD07564,01/10/2024,10:27:40,IT001,2,Logan,out,ST001
11702,ORD07564,01/10/2024,10:27:40,IT005,1,Logan,out,ST001
11703,ORD07564,01/10/2024,10:27:40,IT015,1,Logan,out,ST001
11704,ORD07557,01/10/2024,11:07:13,IT006,1,Dakota,out,ST001
11705,ORD07591,01/10/2024,11:26:45,IT001,1,Drew,in,ST003
11706,ORD07558,01/10/2024,11:37:22,IT017,1,Parker,in,ST001
11707,ORD07582,01/10/2024,11:47:55,IT004,4,Dakota,out,ST003
11708,ORD07582,01/10/2024,11:47:55,IT017,1,Dakota,out,ST003
11709,ORD07582,01/10/2024,11:47:55,IT025,1,Dakota,out,ST003
11710,ORD07578,01/10/2024,11:53:24,IT005,1,Sage,out,ST003
11711,ORD07578,01/10/2024,11:53:24,IT023,1,Sage,out,ST003
11712,ORD07590,01/10/2024,12:02:36,IT006,1,Parker,out,ST001
11713,ORD07583,01/10/2024,12:05:12,IT017,1,Rowan,out,ST002
11714,ORD07570,01/10/2024,12:06:46,IT019,2,Quinn,out,ST001
11715,ORD07593,01/10/2024,12:08:48,IT012,1,Avery,out,ST004
11716,ORD07593,01/10/2024,12:08:48,IT018,1,Avery,out,ST004
11717,ORD07581,01/10/2024,12:17:00,IT021,1,Kai,out,ST004
11718,ORD07562,01/10/2024,12:25:08,IT004,1,Jamie,out,ST001
11719,ORD07561,01/10/2024,12:50:31,IT025,1,Sage,out,ST003
11720,ORD07556,01/10/2024,12:57:14,IT008,1,Hayden,in,ST004
11721,ORD07556,01/10/2024,12:57:14,IT023,2,Hayden,in,ST004
11722,ORD07555,01/10/2024,12:58:22,IT009,1,Reese,in,ST003
11723,ORD07560,01/10/2024,12:59:14,IT012,1,Jamie,out,ST002
11724,ORD07560,01/10/2024,12:59:14,IT025,1,Jamie,out,ST002
11725,ORD07565,01/10/2024,13:05:42,IT022,1,Harper,in,ST002
11726,ORD07552,01/10/2024,13:12:19,IT017,2,Alex,out,ST002
11727,ORD07586,01/10/2024,13:15:40,IT011,1,Quinn,out,ST004
11728,ORD07586,01/10/2024,13:15:40,IT017,1,Quinn,out,ST004
11729,ORD07569,01/10/2024,13:16:20,IT001,1,Morgan,out,ST004
11730,ORD07569,01/10/2024,13:16:20,IT024,1,Morgan,out,ST004
11731,ORD07584,01/10/2024,13:23:18,IT002,1,Hayden,out,ST002
11732,ORD07584,01/10/2024,13:23:18,IT023,2,Hayden,out,ST002
11733,ORD07577,01/10/2024,13:24:31,IT023,3,Quinn,in,ST002
11734,ORD07551,01/10/2024,13:36:09,IT022,2,Hayden,out,ST004
11735,ORD07567,01/10/2024,13:37:20,IT017,1,Hayden,out,ST002
11736,ORD07574,01/10/2024,13:42:15,IT010,1,Cameron,in,ST004
11737,ORD07587,01/10/2024,13:42:19,IT006,1,Parker,out,ST004
11738,ORD07563,01/10/2024,13:45:16,IT004,2,Sage,out,ST004
11739,ORD07559,01/10/2024,13:45:45,IT003,1,Drew,out,ST004
11740,ORD07559,01/10/2024,13:45:45,IT020,2,Drew,out,ST004
11741,ORD07589,01/10/2024,15:26:46,IT008,3,Skye,out,ST002
11742,ORD07651,02/10/2024,07:03:30,IT005,1,Blake,in,ST004
11743,ORD07651,02/10/2024,07:03:30,IT007,2,Blake,in,ST004
11744,ORD07633,02/10/2024,07:11:02,IT002,1,Cameron,out,ST004
11745,ORD07644,02/10/2024,07:23:27,IT010,1,Skye,out,ST004
11746,ORD07644,02/10/2024,07:23:27,IT028,1,Skye,out,ST004
11747,ORD07631,02/10/2024,07:27:53,IT023,1,Riley,out,ST004
11748,ORD07600,02/10/2024,07:30:27,IT019,1,Morgan,out,ST001
11749,ORD07600,02/10/2024,07:30:27,IT028,2,Morgan,out,ST001
11750,ORD07646,02/10/2024,07:33:05,IT014,1,Blake,in,ST004
11751,ORD07604,02/10/2024,07:36:06,IT028,1,Alex,in,ST001
11752,ORD07640,02/10/2024,07:43:35,IT028,1,Sage,out,ST004
11753,ORD07609,02/10/2024,07:46:35,IT024,1,Parker,in,ST001
11754,ORD07661,02/10/2024,07:51:34,IT001,1,Rowan,out,ST004
11755,ORD07661,02/10/2024,07:51:34,IT017,1,Rowan,out,ST004
11756,ORD07661,02/10/2024,07:51:34,IT027,1,Rowan,out,ST004
11757,ORD07638,02/10/2024,07:53:16,IT015,1,Drew,in,ST001
11758,ORD07658,02/10/2024,07:57:50,IT002,1,Harper,out,ST004
11759,ORD07654,02/10/2024,08:00:30,IT004,1,Avery,in,ST001
11760,ORD07630,02/10/2024,08:02:18,IT004,1,Harper,in,ST001
11761,ORD07616,02/10/2024,08:05:42,IT025,3,Sage,out,ST004
11762,ORD07662,02/10/2024,08:08:56,IT016,2,Reese,out,ST001
11763,ORD07662,02/10/2024,08:08:56,IT028,2,Reese,out,ST001
11764,ORD07659,02/10/2024,08:11:25,IT012,4,Reese,in,ST001
11765,ORD07659,02/10/2024,08:11:25,IT018,3,Reese,in,ST001
11766,ORD07613,02/10/2024,08:23:37,IT002,4,Taylor,out,ST001
11767,ORD07624,02/10/2024,08:26:44,IT015,1,Jordan,out,ST004
11768,ORD07625,02/10/2024,08:29:35,IT019,1,Charlie,out,ST004
11769,ORD07625,02/10/2024,08:29:35,IT025,3,Charlie,out,ST004
11770,ORD07657,02/10/2024,08:33:30,IT028,1,Dakota,out,ST004
11771,ORD07649,02/10/2024,08:41:54,IT005,1,Kai,in,ST001
11772,ORD07649,02/10/2024,08:41:54,IT021,1,Kai,in,ST001
11773,ORD07642,02/10/2024,08:42:49,IT022,1,Taylor,out,ST004
11774,ORD07620,02/10/2024,08:48:13,IT005,1,Riley,in,ST001
11775,ORD07614,02/10/2024,08:53:13,IT025,2,Harper,in,ST001
11776,ORD07614,02/10/2024,08:53:13,IT028,2,Harper,in,ST001
11777,ORD07617,02/10/2024,08:54:28,IT017,2,Jordan,in,ST001
11778,ORD07652,02/10/2024,08:54:32,IT001,1,Reese,out,ST004
11779,ORD07607,02/10/2024,08:55:08,IT028,2,Dakota,in,ST004
11780,ORD07619,02/10/2024,09:39:03,IT005,1,Charlie,out,ST004
11781,ORD07597,02/10/2024,10:21:15,IT025,1,Casey,out,ST004
11782,ORD07621,02/10/2024,10:30:53,IT004,2,Hayden,in,ST001
11783,ORD07641,02/10/2024,11:20:07,IT001,1,Morgan,out,ST001
11784,ORD07641,02/10/2024,11:20:07,IT008,1,Morgan,out,ST001
11785,ORD07618,02/10/2024,11:43:05,IT027,1,Rowan,out,ST004
11786,ORD07660,02/10/2024,11:52:40,IT009,1,Parker,in,ST001
11787,ORD07660,02/10/2024,11:52:40,IT021,3,Parker,in,ST001
11788,ORD07639,02/10/2024,12:18:51,IT028,1,Charlie,out,ST004
11789,ORD07615,02/10/2024,12:25:32,IT008,1,Alex,out,ST004
11790,ORD07599,02/10/2024,12:25:58,IT002,3,Casey,out,ST005
11791,ORD07643,02/10/2024,12:26:57,IT004,1,Blake,out,ST005
11792,ORD07643,02/10/2024,12:26:57,IT016,1,Blake,out,ST005
11793,ORD07598,02/10/2024,12:28:08,IT018,1,Jamie,in,ST005
11794,ORD07598,02/10/2024,12:28:08,IT020,3,Jamie,in,ST005
11795,ORD07634,02/10/2024,12:28:14,IT014,1,Logan,in,ST004
11796,ORD07634,02/10/2024,12:28:14,IT026,1,Logan,in,ST004
11797,ORD07606,02/10/2024,12:32:06,IT019,1,Kai,out,ST004
11798,ORD07629,02/10/2024,12:34:48,IT006,2,Riley,out,ST005
11799,ORD07629,02/10/2024,12:34:48,IT007,2,Riley,out,ST005
11800,ORD07648,02/10/2024,12:38:38,IT008,2,Drew,out,ST004
11801,ORD07648,02/10/2024,12:38:38,IT012,1,Drew,out,ST004
11802,ORD07637,02/10/2024,12:39:48,IT022,3,Riley,out,ST001
11803,ORD07653,02/10/2024,12:44:23,IT022,2,Hayden,out,ST001
11804,ORD07655,02/10/2024,12:54:50,IT012,1,Parker,out,ST002
11805,ORD07655,02/10/2024,12:54:50,IT019,1,Parker,out,ST002
11806,ORD07603,02/10/2024,13:00:20,IT022,1,Taylor,out,ST002
11807,ORD07622,02/10/2024,13:13:23,IT016,1,Morgan,out,ST002
11808,ORD07601,02/10/2024,13:14:40,IT026,1,Jamie,out,ST002
11809,ORD07623,02/10/2024,13:15:35,IT005,1,Blake,out,ST005
11810,ORD07635,02/10/2024,13:18:02,IT023,1,Avery,out,ST005
11811,ORD07628,02/10/2024,13:20:49,IT009,2,Elliot,out,ST005
11812,ORD07626,02/10/2024,13:22:54,IT003,2,Morgan,in,ST002
11813,ORD07627,02/10/2024,13:22:54,IT001,2,Quinn,out,ST002
11814,ORD07627,02/10/2024,13:22:54,IT026,1,Quinn,out,ST002
11815,ORD07610,02/10/2024,13:24:24,IT020,3,Casey,out,ST002
11816,ORD07610,02/10/2024,13:24:24,IT023,1,Casey,out,ST002
11817,ORD07611,02/10/2024,13:33:46,IT003,1,Jordan,in,ST002
11818,ORD07611,02/10/2024,13:33:46,IT017,2,Jordan,in,ST002
11819,ORD07656,02/10/2024,13:39:43,IT002,1,Blake,out,ST005
11820,ORD07645,02/10/2024,13:42:35,IT002,1,Harper,out,ST005
11821,ORD07645,02/10/2024,13:42:35,IT003,1,Harper,out,ST005
11822,ORD07645,02/10/2024,13:42:35,IT014,2,Harper,out,ST005
11823,ORD07636,02/10/2024,13:43:20,IT014,1,Charlie,out,ST002
11824,ORD07636,02/10/2024,13:43:20,IT028,3,Charlie,out,ST002
11825,ORD07608,02/10/2024,13:45:19,IT003,2,Reese,out,ST002
11826,ORD07608,02/10/2024,13:45:19,IT020,1,Reese,out,ST002
11827,ORD07650,02/10/2024,13:52:12,IT005,1,Taylor,out,ST002
11828,ORD07650,02/10/2024,13:52:12,IT011,1,Taylor,out,ST002
11829,ORD07650,02/10/2024,13:52:12,IT023,1,Taylor,out,ST002
